Country,Population,Region,Year,State,City,Urban_Population,Rural_Population,Growth_Rate,Literacy_Rate,Density_per_km2,Birth_Rate,Death_Rate
India,16296967,South,2005,Rajasthan,Delhi,6728983,1524929,3.43,90.78,1118,12.52,14.8
India,12471918,North,2002,Rajasthan,Bangalore,2939026,4198816,2.42,84.1,323,15.92,14.84
India,1598160,Northeast,2002,Tamil Nadu,Mumbai,1267786,7014992,2.57,88.49,876,25.37,5.43
India,2944978,Northeast,2017,UP,Hyderabad,3886778,978829,1.47,72.46,756,13.58,6.29
India,3530030,South,2010,Maharashtra,Chennai,7387455,3694928,0.8,68.58,898,21.91,7.34
India,6859368,East,2021,Karnataka,Chennai,7084178,3491865,0.82,64.35,576,19.44,8.69
India,8825412,South,2019,Tamil Nadu,Bangalore,4932815,7365833,2.44,66.36,212,22.06,11.53
India,1910288,South,2004,Gujarat,Delhi,4799989,2419152,0.84,93.7,1067,29.32,8.65
India,10659981,West,2018,Tamil Nadu,Bangalore,588889,4614525,3.22,92.55,1499,25.32,14.37
India,9564502,West,2021,Karnataka,Kolkata,4126571,6337763,2.61,61.64,1482,29.78,9.76
India,10405847,North,2018,Gujarat,Mumbai,8504533,7576237,1.18,76.45,1214,12.44,10.57
India,11916642,North,2014,Tamil Nadu,Pune,8352729,3322307,1.34,73.07,883,19.27,11.26
India,9433278,East,2015,Maharashtra,Delhi,2657788,1972982,2.63,82.81,1428,14.93,9.25
India,19239224,West,2023,UP,Hyderabad,3328799,664141,2.97,71.49,618,23.32,11.35
India,2661173,Central,2008,Karnataka,Mumbai,8894399,4567926,3.02,69.82,878,10.28,5.9
India,8093048,North,2003,UP,Hyderabad,8371119,9449127,2.3,88.32,391,27.87,10.02
India,1760525,North,2014,UP,Delhi,7194085,8115353,0.97,93.15,259,22.02,8.3
India,19759041,West,2024,Tamil Nadu,Hyderabad,2507232,9328855,2.96,67.1,1414,23.42,7.02
India,14461443,West,2011,Karnataka,Mumbai,556716,6086070,2.87,68.24,674,25.89,5.38
India,15277585,East,2022,UP,Mumbai,8884613,7078092,3.01,74.67,1190,24.92,12.81
India,8961707,West,2002,Bihar,Bangalore,4676133,5980301,0.97,84.72,618,23.75,6.21
India,11749936,South,2022,Maharashtra,Pune,9942443,7542078,2.55,65.85,674,28.95,6.71
India,11294866,Northeast,2013,Gujarat,Delhi,1200552,5961422,3.38,76.38,347,14.75,6.68
India,15315703,Central,2016,Tamil Nadu,Chennai,3310451,2457620,1.27,89.43,1461,11.9,14.8
India,13511252,Northeast,2018,Karnataka,Kolkata,7141474,7740807,2.65,68.19,458,22.63,7.53
India,3645775,South,2005,Karnataka,Pune,7821495,8459105,1.28,61.67,851,11.29,6.86
India,17403331,South,2003,Tamil Nadu,Chennai,1594158,6425086,1.42,91.74,118,21.08,14.69
India,18848229,Northeast,2006,UP,Hyderabad,1440001,8614183,1.96,87.56,1327,23.99,11.27
India,3800517,South,2018,Tamil Nadu,Chennai,392798,892256,3.18,84.46,605,23.48,11.82
India,18993140,North,2016,Rajasthan,Chennai,5039441,7387440,0.62,63.06,141,16.75,13.15
India,19464267,Northeast,2024,Karnataka,Kolkata,8515967,9077949,3.47,91.48,1157,23.56,10.46
India,8591962,South,2015,Bihar,Mumbai,5985332,2091293,2.82,70.68,891,16.7,10.43
India,1566008,North,2014,Rajasthan,Mumbai,7739166,2146330,1.58,67.4,207,26.11,14.98
India,16552964,West,2021,UP,Mumbai,332074,8404767,1.56,77.06,1189,27.44,11.9
India,17185989,Central,2007,Gujarat,Chennai,7748578,4451948,1.95,92.3,1453,23.32,12.12
India,6153996,Central,2018,Tamil Nadu,Hyderabad,5563317,327129,3.13,94.81,1268,22.55,5.88
India,18246546,South,2007,Karnataka,Delhi,3286249,2219502,0.55,81.49,333,15.75,6.14
India,6199644,Central,2017,Gujarat,Kolkata,1310859,8437369,2.14,93.44,1296,19.31,10.08
India,1153091,North,2015,Karnataka,Bangalore,8186757,2396044,0.67,75.87,664,14.6,12.29
India,12330148,West,2019,Karnataka,Hyderabad,6566822,2143554,0.85,61.04,1104,24.09,12.54
India,7944800,South,2018,Bihar,Kolkata,7652240,1591087,2.57,69.65,1395,23.01,12.83
India,109789,East,2009,UP,Kolkata,3891408,3473576,1.2,70.56,144,12.18,12.13
India,15437326,Northeast,2016,Tamil Nadu,Mumbai,6155651,9679666,0.62,87.39,579,27.96,6.17
India,2730928,Central,2012,UP,Hyderabad,5906592,3872199,0.99,64.35,1083,29.75,13.34
India,11751452,Central,2012,Karnataka,Delhi,6957022,8210125,1.13,66.12,209,12.83,12.67
India,9143568,South,2006,Bihar,Pune,7718751,8733714,2.81,81.5,929,15.51,8.73
India,9312497,Northeast,2009,Gujarat,Mumbai,2474425,9718660,2.37,64.57,889,26.43,9.09
India,12288472,Northeast,2001,Rajasthan,Delhi,6307632,7896933,2.71,77.34,1286,17.9,10.54
India,19429071,Central,2003,Bihar,Pune,9822364,3436788,1.61,61.23,1244,11.15,14.93
India,980340,Central,2024,Karnataka,Bangalore,6672425,8699706,0.84,83.41,863,28.24,12.44
India,4077876,East,2005,UP,Hyderabad,4809825,3556165,2.92,91.79,1030,20.51,13.38
India,19136333,Northeast,2023,Gujarat,Bangalore,3889471,8199143,0.92,90.62,272,10.62,7.06
India,16694749,North,2017,UP,Kolkata,8828815,5418741,1.65,62.58,1484,18.69,10.06
India,17989709,South,2022,Bihar,Chennai,7644954,988662,1.29,80.69,910,26.69,10.63
India,15677823,South,2005,Gujarat,Hyderabad,4686137,5907821,1.39,63.63,186,17.89,5.44
India,12210254,East,2024,Maharashtra,Kolkata,9764743,6922143,2.31,61.87,1084,12.61,6.11
India,11085269,East,2022,Bihar,Pune,5686633,4199112,0.99,81.36,376,10.82,7.14
India,8963615,North,2016,Gujarat,Chennai,3620995,83388,1.84,80.04,1206,25.59,13.83
India,8653122,West,2013,Bihar,Delhi,8972413,7245296,2.42,63.28,889,20.21,12.75
India,6233524,South,2023,Tamil Nadu,Chennai,31656,9166802,3.11,72.6,1306,16.41,9.86
India,19503370,Northeast,2010,Bihar,Pune,7059492,9039077,1.61,71.08,620,26.53,12.84
India,17949077,Central,2018,Rajasthan,Pune,4814432,3264350,1.46,71.99,628,12.27,10.21
India,8713687,North,2001,Maharashtra,Delhi,7632634,2393650,1.6,71.66,1490,13.27,14.22
India,11441554,South,2002,Gujarat,Bangalore,5243631,2689210,2,88.86,132,17.78,7.85
India,13201235,Northeast,2010,Gujarat,Mumbai,9300199,6220689,1.44,72.38,864,10.78,6.19
India,6175568,North,2005,Bihar,Bangalore,5897528,4399488,1.25,71.57,161,27.08,5.49
India,12913596,West,2013,UP,Kolkata,2761672,7256012,1.63,61.04,337,19.16,9.38
India,1865689,Northeast,2018,Tamil Nadu,Chennai,832041,9720874,2.83,87.66,730,21.88,8.05
India,3666177,South,2015,Rajasthan,Delhi,8352029,9812375,1.26,83.1,1338,10.93,14.67
India,8969983,Central,2020,Tamil Nadu,Chennai,2609659,9199868,3.03,71.95,444,27.33,13.82
India,13966421,Northeast,2021,Bihar,Pune,2158127,3293045,1.36,75.81,1236,29.39,9.3
India,14130727,South,2023,Tamil Nadu,Kolkata,8585861,8472115,2.31,87.79,701,27.75,5.17
India,10962376,North,2006,Tamil Nadu,Kolkata,6348651,3129118,3.41,72.05,1213,23.68,5.94
India,11762724,West,2007,Bihar,Mumbai,3455536,9666721,3.36,76.57,99,25.84,7.15
India,3641006,Northeast,2018,Maharashtra,Hyderabad,1952657,862998,1.8,60.69,170,26.97,8.92
India,15199375,North,2019,Gujarat,Hyderabad,8679988,485041,0.7,92.14,740,14.33,13.02
India,2851377,North,2015,Bihar,Hyderabad,8110640,6301722,3.21,72.99,213,12.87,13.53
India,17294369,East,2021,UP,Chennai,887226,4465307,0.88,70.38,847,14.09,14.99
India,2879707,North,2006,Karnataka,Hyderabad,5993579,2283384,3.27,81.32,474,27.76,10.31
India,550642,Northeast,2008,Maharashtra,Delhi,2081731,778188,2.7,78.43,1465,16.73,14.48
India,17048336,West,2012,Bihar,Mumbai,407099,4989902,3.3,74.03,408,13.06,11.53
India,17909437,Central,2000,Maharashtra,Kolkata,6455864,1106495,2.5,92.28,539,29.99,9.78
India,16848395,East,2007,Karnataka,Pune,1395510,9917969,3.49,72.7,354,13.36,6.35
India,4235711,North,2023,Tamil Nadu,Bangalore,7151390,963249,1.9,94.94,1146,12.33,14.17
India,4779283,Northeast,2021,Tamil Nadu,Pune,6745903,8526286,1.49,87.62,1291,26.68,13.94
India,17480940,South,2003,Karnataka,Delhi,6963281,3143817,1.68,91.62,1008,26.9,13.79
India,3455733,East,2002,Tamil Nadu,Mumbai,5572126,5179581,1.55,69.9,676,21,14.64
India,15037519,West,2002,Maharashtra,Bangalore,8801324,2110076,1.7,62.46,727,15.5,13.19
India,11754446,South,2021,Tamil Nadu,Hyderabad,8915443,7527284,3.16,74.67,911,16.15,5.06
India,5055703,West,2012,Karnataka,Bangalore,9498901,1021448,2.28,70.97,466,16.07,12.15
India,17379982,South,2007,Karnataka,Kolkata,5988079,1691617,2.68,62.12,118,27.31,9.16
India,1038128,Central,2006,Gujarat,Chennai,4779665,8171980,1.36,62.5,571,10.34,14.44
India,352476,West,2000,Karnataka,Chennai,903447,7753781,3.47,66.1,1482,24.21,12.84
India,4021473,South,2015,UP,Hyderabad,3299865,3373143,1.34,73.22,517,29.1,13.03
India,14689037,West,2005,Rajasthan,Hyderabad,5168524,3430343,0.98,92.73,997,25.05,6.09
India,10662621,East,2006,Maharashtra,Delhi,9301015,9791045,2.83,83.02,636,19.82,9.64
India,6906842,West,2011,Karnataka,Delhi,8153570,4255154,3.02,73.94,100,11.65,9.56
India,18031923,Northeast,2022,Gujarat,Pune,1656190,9329870,1.68,87.98,339,10.61,9.95
India,14564704,West,2008,Maharashtra,Kolkata,5735061,1187161,2.12,79.9,1089,14.16,12.96
India,5134429,South,2010,Gujarat,Chennai,1111618,9127711,1.74,74.61,117,22.25,7.2
India,4698937,West,2009,UP,Mumbai,1005955,2016281,1.38,65.05,106,19.08,6.79
India,8048597,Central,2020,Maharashtra,Delhi,4538105,3865885,2.94,92.45,1254,22.04,13.58
India,16206785,North,2000,Bihar,Mumbai,4956971,3883983,2.77,81.84,973,11.72,13.35
India,16779528,East,2017,Rajasthan,Pune,4883863,2555980,1.96,75.37,379,26.56,11.66
India,11071676,Northeast,2003,Rajasthan,Chennai,4048084,4286198,1.87,75.34,265,23.58,5.63
India,6969399,South,2004,UP,Delhi,6451917,3717883,1.04,86.78,353,22.75,12.2
India,4512966,West,2008,UP,Mumbai,9387306,555579,2.41,66.28,1463,13.45,6.08
India,4413867,West,2016,Tamil Nadu,Pune,4443877,2099035,3.27,74.61,342,20.92,8.97
India,1623474,West,2002,Karnataka,Mumbai,2236237,7323940,2.66,62.21,315,15.11,13.39
India,6804510,East,2015,UP,Delhi,6895066,5558705,2.02,62.8,656,28.65,5.31
India,9613603,Northeast,2004,Rajasthan,Hyderabad,51546,8101367,0.62,78.42,277,19.34,11.34
India,5766288,North,2015,Maharashtra,Pune,5840820,9231087,3.29,73.33,1242,16.15,10.52
India,3718839,Central,2002,Bihar,Pune,9997651,7422460,1.42,85.18,1338,29.01,8.77
India,15296163,Northeast,2019,Maharashtra,Bangalore,5656941,6201853,1.4,94.54,206,14.11,7.13
India,4838664,Central,2014,Rajasthan,Hyderabad,3122083,4975928,1.91,90.08,90,19.86,6.66
India,13272607,Northeast,2002,Maharashtra,Pune,7790981,4922309,1.79,75.47,1439,13.42,13.4
India,6591896,South,2019,Bihar,Bangalore,603199,1533088,3.39,73.23,163,11.89,6.11
India,15405280,North,2013,Gujarat,Mumbai,691899,2237127,1,80.48,683,11.04,14.65
India,9982346,North,2015,Tamil Nadu,Delhi,2428011,7164374,2.57,63.21,1213,10.31,6.96
India,9400942,East,2016,Rajasthan,Pune,2105800,3606790,0.82,94.57,712,24.19,12.21
India,5899151,Northeast,2023,Karnataka,Chennai,2178306,1470846,1.33,94.33,690,17.76,10.57
India,11892303,West,2019,Rajasthan,Delhi,4985590,6714494,2.67,92.3,1296,28.44,8.74
India,8167526,North,2022,UP,Hyderabad,2162161,7925867,2.91,83.18,663,22.53,14.14
India,14149101,Northeast,2017,Karnataka,Bangalore,9022292,2519242,1.91,77.61,970,26.14,5.34
India,3262806,West,2017,Tamil Nadu,Delhi,2022379,8666012,2.87,84.73,1495,15.65,12.67
India,945719,East,2021,Gujarat,Bangalore,2312248,6591311,3.31,71,940,14.25,12.4
India,4388281,Northeast,2013,Bihar,Hyderabad,1577732,3600761,3.31,89.83,1192,18.88,13.36
India,5806874,Northeast,2017,Karnataka,Hyderabad,4352455,6256951,1.53,64.71,395,26.55,13.92
India,7493723,South,2014,Rajasthan,Delhi,2961135,5725981,1.44,88.12,238,19.58,9.57
India,10753931,Northeast,2014,Maharashtra,Pune,5540061,6032036,2.68,90.36,81,21.01,11.75
India,3892043,South,2005,UP,Chennai,4079862,4428208,2.46,65.96,1229,17.17,10.75
India,10428732,West,2014,UP,Pune,4662312,3485196,1.68,76.75,1228,21.85,10.92
India,8703210,West,2017,Gujarat,Kolkata,3196156,6730436,1.19,91.21,1202,20.11,5.25
India,1617737,North,2003,Tamil Nadu,Chennai,585965,8255278,2.36,93.58,1337,19.25,14.63
India,17881820,East,2022,Tamil Nadu,Bangalore,8453476,6683137,1.79,88.4,774,20.98,6.62
India,18110615,South,2007,Bihar,Delhi,9950132,1668403,0.9,92.93,1096,18.38,9.14
India,2461197,North,2014,Tamil Nadu,Mumbai,2105044,5697967,2.42,92.79,938,25.75,12
India,2144716,Central,2002,Karnataka,Hyderabad,2239845,2282714,2.59,94.29,465,11.36,7.13
India,7003122,North,2014,UP,Pune,8755720,8776355,1.59,74.47,692,17.08,6.16
India,11428747,West,2012,Bihar,Bangalore,4035999,3972798,3,70.04,605,25.06,13.96
India,9252718,Central,2008,Rajasthan,Hyderabad,3027874,7042155,0.72,82.15,743,17.31,10.8
India,926876,North,2001,Tamil Nadu,Bangalore,6915731,3138599,1.99,66.61,567,19.39,6.35
India,14793868,Northeast,2023,Maharashtra,Delhi,2519030,626103,3.37,79.5,375,17.84,13.73
India,2195696,East,2007,UP,Bangalore,196710,9937479,1.07,80.28,492,17.01,6.89
India,8274711,South,2019,Bihar,Bangalore,5013627,8202376,1.02,88.23,746,20.99,11.57
India,19973133,Northeast,2016,UP,Kolkata,4475087,2850196,1.64,72.66,1257,13.27,13.56
India,13933256,Central,2012,Karnataka,Mumbai,4045734,9874550,1.3,81.06,831,18.72,11.2
India,11445248,East,2000,Gujarat,Bangalore,2740322,577229,1.16,91.61,1406,25.09,5.07
India,6824760,North,2001,Tamil Nadu,Chennai,4208222,6844294,3.35,74.76,1114,10.19,11.5
India,18400879,Northeast,2014,Gujarat,Bangalore,7906486,5698745,1.53,80.01,463,22.06,10.68
India,19932789,West,2011,Rajasthan,Bangalore,515790,520521,0.68,87.56,1421,29.64,10.28
India,13036062,West,2013,Tamil Nadu,Delhi,9600352,4475430,3.2,68.74,1499,18.06,8.06
India,14001190,East,2024,Tamil Nadu,Bangalore,3575041,2773454,1.84,63.62,1365,20.78,11.26
India,18197159,West,2001,Rajasthan,Kolkata,5752960,2678737,2.71,83.86,1129,12.81,5.17
India,11888036,South,2017,Maharashtra,Mumbai,5527054,8813667,1.6,72.97,127,24.13,10.18
India,4647429,East,2021,Karnataka,Delhi,8545539,4754251,3.31,73.36,1471,18.36,8.28
India,17442908,East,2006,Maharashtra,Kolkata,8350253,9917880,1.36,92.55,216,25.38,5.48
India,18610534,West,2022,Rajasthan,Hyderabad,5357252,3081393,2.49,74.28,1357,12.52,7.62
India,11803201,East,2024,Karnataka,Chennai,2720191,340902,2.97,93.38,221,11.51,13.37
India,5714109,North,2005,Karnataka,Chennai,202452,1887523,1.21,63.72,1374,15.62,7.58
India,16930234,Central,2013,Rajasthan,Hyderabad,8913851,4381372,2.9,72,1347,13.49,9.72
India,12786859,Northeast,2007,Karnataka,Bangalore,3414752,1912055,2.88,84.25,279,26.34,10.65
India,7925728,Central,2021,Tamil Nadu,Mumbai,2719566,5366739,3.39,64.41,816,25.16,7.87
India,4279911,Northeast,2001,Rajasthan,Mumbai,4592870,1714065,3.27,73.55,1271,29.33,10.43
India,8500292,West,2016,Tamil Nadu,Mumbai,1696111,1014107,1.67,89.81,180,11.33,14.55
India,12013833,South,2004,Tamil Nadu,Mumbai,3868437,3177160,2.27,86.66,1053,15.75,6.84
India,10300942,South,2013,Maharashtra,Kolkata,2618318,2934888,3.28,69.87,595,29.41,13.92
India,587889,West,2024,Bihar,Bangalore,7100014,93215,0.51,72.48,1138,12.13,10.61
India,1747458,West,2023,Gujarat,Hyderabad,9069051,2537068,2.38,77.68,716,19.8,12.79
India,2934719,East,2019,Rajasthan,Kolkata,8530226,1724504,1.15,85.6,1152,23.12,10.99
India,1528662,South,2020,Rajasthan,Kolkata,8949144,4478658,2.72,65.32,92,14.55,8.05
India,8859039,Central,2020,Rajasthan,Hyderabad,8058894,257401,2.89,78.47,713,25.52,10.75
India,8428756,West,2021,Karnataka,Chennai,4094610,5645106,2.64,62.57,111,27.04,9.26
India,14427966,Central,2002,Rajasthan,Hyderabad,2145073,4929972,3.49,73.92,782,17.95,10.94
India,16904165,Northeast,2004,Rajasthan,Mumbai,8127454,8251892,1.94,66.68,1445,24.08,10.65
India,11404047,Central,2015,Maharashtra,Bangalore,1446115,6768556,2.18,70.82,645,20.61,11.78
India,9441094,South,2017,Tamil Nadu,Kolkata,7732067,7584052,1.73,71.6,168,23.6,12.25
India,2847995,Northeast,2016,Gujarat,Delhi,1224826,9817975,3.42,86.95,857,19,10.48
India,18911036,Central,2010,Tamil Nadu,Delhi,5029805,6994443,3.27,69.28,79,10.68,13.11
India,802932,East,2016,Bihar,Mumbai,624093,1899095,3.46,83.23,771,16.49,11.86
India,3861646,East,2015,Tamil Nadu,Pune,673702,557118,3.45,78.66,662,15.9,7.54
India,9772594,South,2022,Karnataka,Chennai,8551255,2316343,3.19,88.15,900,28.48,14.39
India,9027451,East,2001,UP,Kolkata,876077,7969432,3.29,71.25,1088,18.77,5.71
India,18869052,West,2003,Rajasthan,Delhi,1196745,489861,0.86,94.81,904,28.07,11.33
India,18478357,Northeast,2020,Gujarat,Pune,2293754,80776,1.02,70.35,860,10.11,11.12
India,18261683,South,2006,Rajasthan,Mumbai,1954410,6081365,3.16,80.28,695,22.65,9.44
India,1271381,Northeast,2001,Tamil Nadu,Kolkata,7806224,3339675,2.68,82.13,355,19.13,9.77
India,16077969,Central,2005,Bihar,Kolkata,325656,6187828,3.12,78.84,1119,10.89,12.77
India,2895929,West,2016,Gujarat,Kolkata,7472331,3569590,2.81,90.06,1369,19.36,12.22
India,2856299,South,2006,UP,Bangalore,4609530,6266525,0.92,63.95,1309,17.68,9.14
India,6691404,Central,2024,Gujarat,Delhi,896465,8086331,3.25,80.9,335,14.26,7.14
India,11519248,Central,2004,Rajasthan,Mumbai,5576027,529774,2.81,77.72,1058,11.58,5.62
India,13602878,Central,2004,Rajasthan,Delhi,9397026,8203574,2.21,74.6,937,25.81,12.24
India,19915516,Central,2019,Karnataka,Bangalore,5909351,2717658,2.1,72.12,335,22.17,11.96
India,1146878,Central,2015,Karnataka,Hyderabad,292494,23252,2.22,65.35,818,21.81,7.85
India,5504809,South,2018,Karnataka,Hyderabad,3343701,5137748,1.67,82.75,1486,28.12,14.53
India,12452378,East,2008,Bihar,Bangalore,279585,6085627,2.91,64.12,1472,10.25,11.51
India,13214393,Central,2004,UP,Bangalore,5754399,1962888,3.23,89.03,1218,20.83,11.66
India,11913114,West,2007,Karnataka,Hyderabad,2203708,2636843,1.26,75.67,123,29.05,10.63
India,3734695,South,2008,Rajasthan,Bangalore,3229999,425633,0.61,81.19,223,19,11.46
India,1412061,North,2004,Tamil Nadu,Kolkata,3274518,8697207,1.11,62.72,362,19.44,14.99
India,13127197,East,2009,UP,Bangalore,5094674,2681214,2.77,63.27,640,11.39,13.02
India,17401878,West,2024,Karnataka,Bangalore,4898162,5442763,3.11,68.26,1435,24.08,9.23
India,5077734,Central,2001,UP,Hyderabad,9856191,9297345,1.55,87.29,717,25.24,6.95
India,7335930,South,2008,Gujarat,Hyderabad,309609,1012389,0.96,77,1291,12.78,12.53
India,7576805,South,2010,Tamil Nadu,Pune,1851605,2252158,3.08,70.88,126,22.76,13.79
India,14905995,Central,2003,Maharashtra,Delhi,6467344,2400670,1.14,89.73,356,17.47,10.23
India,16167987,West,2021,Karnataka,Hyderabad,3817687,5431505,1.23,66.72,421,21.3,14.24
India,4801770,South,2021,Tamil Nadu,Delhi,2193782,3153207,0.78,69.08,383,23.5,10.58
India,18288337,Northeast,2021,Bihar,Kolkata,8673152,9787384,3.23,87.19,334,12.02,7.17
India,5527042,East,2001,Gujarat,Kolkata,8629117,4775460,1.48,60.95,1279,16.02,9.26
India,6710973,West,2022,Karnataka,Hyderabad,9514621,8498261,1.02,67.71,1087,26.85,9.22
India,14190178,Central,2005,Maharashtra,Chennai,7592806,7639337,3.36,78.25,724,13.39,6.74
India,6556557,West,2013,Gujarat,Delhi,7970388,4736625,1.51,92.03,822,23,11.88
India,10754198,Northeast,2000,Tamil Nadu,Bangalore,9994129,7941884,2.74,69.31,1449,26.73,13.42
India,1727003,West,2017,Gujarat,Chennai,4775328,2292074,1.19,67.46,1385,22.5,7.09
India,5393170,North,2006,Tamil Nadu,Pune,9865853,3569936,2.68,94.12,1150,25.7,12.68
India,9429774,Central,2000,UP,Hyderabad,6289537,6517885,1.2,78.36,818,19.78,6.46
India,16128413,East,2000,Karnataka,Hyderabad,5256156,7554660,2.41,62.19,838,27.65,8.32
India,12012723,Central,2000,Maharashtra,Pune,3226433,6673445,1.82,69.68,85,23.54,12.39
India,713622,North,2023,Bihar,Chennai,9991772,3932480,2.9,78.68,594,16.83,9
India,2299009,Central,2003,UP,Mumbai,5680126,1360772,2.69,62.52,484,20.4,5.08
India,14536751,Central,2003,Karnataka,Kolkata,3539239,6290157,3.31,84.24,354,22.94,13.14
India,4587671,East,2017,Maharashtra,Bangalore,606293,6751815,1.63,78.29,762,25.75,7.24
India,10004041,North,2010,UP,Delhi,3949268,1559592,2.76,84.84,504,13.37,13.55
India,11105691,Central,2000,Maharashtra,Chennai,3789461,4865146,3.41,71.96,323,29.81,7.54
India,18074521,Northeast,2009,Gujarat,Delhi,6870078,2263785,1.51,74.7,1132,13.01,7.55
India,8027101,Central,2008,Maharashtra,Hyderabad,6810356,3570255,1.37,92.48,1480,20.87,13.84
India,10434968,South,2022,UP,Mumbai,7792313,9866730,2.81,67.37,325,10.35,8.49
India,14455733,Central,2003,UP,Pune,571390,6599169,1.84,61.38,533,18.81,11.67
India,4155821,East,2005,Karnataka,Mumbai,3910622,210973,1.7,94.38,102,10.05,8.57
India,678292,South,2015,UP,Delhi,4649395,9997097,2.14,60.26,1127,11.4,10.41
India,19488656,Northeast,2001,Rajasthan,Pune,1818421,7321063,3.31,91.09,937,20.96,12.71
India,19974029,Northeast,2022,Rajasthan,Kolkata,7250617,8322341,0.75,88.91,879,19.13,14.18
India,12517440,Northeast,2017,Gujarat,Hyderabad,9820536,6173972,1.9,77.07,197,11.27,11.52
India,3031578,North,2009,Rajasthan,Pune,5727620,8067964,0.83,84.69,330,28.62,8.81
India,14134505,Northeast,2023,Karnataka,Kolkata,8201914,6646749,3.15,63.68,399,17.01,8.94
India,12825723,West,2023,Maharashtra,Pune,5590103,2828277,0.91,86.73,740,24.86,6.56
India,5812242,East,2016,UP,Mumbai,9286967,4667122,0.77,87.43,966,29.25,10.65
India,10390925,North,2012,Karnataka,Bangalore,7879057,8288934,3.39,61.8,431,28.18,13.42
India,13526458,South,2023,Karnataka,Hyderabad,7977283,900191,2.19,77.4,1249,23.65,6.3
India,3705980,West,2017,Bihar,Chennai,5479665,6965750,2.98,93.19,788,10.36,7.61
India,15586906,North,2021,Karnataka,Chennai,3232924,9027990,1.91,93.29,1428,22.82,5.19
India,6813975,East,2012,Karnataka,Chennai,8776908,4776343,1.81,94.46,449,11.67,10.26
India,11243308,South,2016,Bihar,Bangalore,4892505,8552346,3.23,82.98,1005,18.54,5.58
India,10153457,East,2004,Tamil Nadu,Hyderabad,9933938,316694,3.47,64.94,1276,28.28,10.79
India,15991463,East,2010,Gujarat,Pune,1791542,6928236,2.36,74.45,1172,12.39,7.84
India,6425725,South,2006,UP,Delhi,1971119,1551267,3.25,85.44,246,24.1,13.03
India,3996492,Northeast,2009,Bihar,Delhi,1877322,692020,3.09,69.93,408,15.67,10.35
India,12687807,Central,2016,Rajasthan,Hyderabad,5753727,6768749,2.13,88.36,1373,13.23,9.82
India,16176288,East,2014,Karnataka,Bangalore,3822322,9629713,3.32,90.15,1239,14.8,7.32
